1,1,61588
1,2,61555
1,3,61571
1,4,61568
1,5,61542
1,6,61542
1,7,61580
1,8,61583
1,9,61524
1,10,61580
1,11,61582
1,12,61556
1,13,61539
1,14,61540
1,15,61584
1,16,61558
1,17,61522
1,18,61618
1,19,61567
1,20,61565
1,21,61547
1,22,61550
1,23,61594
1,24,61549
1,25,61592
1,26,61541
1,27,61602
1,28,61588
1,29,61533
1,30,61561
1,31,61538
1,32,61536
1,33,61561
1,34,61551
1,35,61559
1,36,61526
1,37,61608
1,38,61585
1,39,61523
1,40,61621
1,41,61569
1,42,61553
1,43,61558
1,44,61599
1,45,61595
1,46,61557
1,47,61539
1,48,61585
1,49,61589
1,50,61615
1,51,61552
1,52,61551
1,53,61521
1,54,61572
1,55,61597
1,56,61537
1,57,61579
1,58,61565
1,59,61547
1,60,61592
1,61,61560
1,62,61594
1,63,61541
1,64,61593
1,65,61561
1,66,61569
1,67,61571
1,68,61528
1,69,61527
1,70,61599
1,71,61569
1,72,61625
1,73,61526
1,74,61538
1,75,61573
1,76,61567
1,77,61595
1,78,61568
1,79,61582
1,80,61577
1,81,61536
1,82,61614
1,83,61545
1,84,61550
1,85,61535
1,86,61574
1,87,61591
1,88,61556
1,89,61629
1,90,61535
1,91,61575
1,92,61593
1,93,61554
1,94,61567
1,95,61553
1,96,61541
1,97,61561
1,98,61527
1,99,61584
1,100,61525
1,101,61590
1,102,61607
1,103,61578
1,104,61594
1,105,61579
1,106,61573
1,107,61569
1,108,61518
1,109,61574
1,110,61543
1,111,61579
1,112,61573
1,113,61552
1,114,61563
1,115,61575
1,116,61571
1,117,61543
1,118,61561
1,119,61587
1,120,61568
1,121,61563
1,122,61589
1,123,61579
1,124,61601
1,125,61522
1,126,61590
1,127,61545
1,128,61559
1,129,61565
1,130,61541
1,131,61587
1,132,61586
1,133,61555
1,134,61546
1,135,61532
1,136,61576
1,137,61588
1,138,61596
1,139,61551
1,140,61544
1,141,61606
1,142,61559
1,143,61546
1,144,61525
1,145,61558
1,146,61548
1,147,61557
1,148,61591
1,149,61535
1,150,61562
1,151,61551
1,152,61556
1,153,61575
1,154,61546
1,155,61557
1,156,61580
1,157,61505
1,158,61624
1,159,61542
1,160,61542
1,161,61598
1,162,61552
1,163,61595
1,164,61545
1,165,61588
1,166,61543
1,167,61553
1,168,61538
1,169,61557
1,170,61572
1,171,61567
1,172,61585
1,173,61583
1,174,61556
1,175,61619
1,176,61570
1,177,61523
1,178,61591
1,179,61538
1,180,61581
1,181,61573
1,182,61550
1,183,61581
1,184,61544
1,185,61602
1,186,61531
1,187,61594
1,188,61555
1,189,61590
1,190,61599
1,191,61535
1,192,61557
1,193,61560
1,194,61586
1,195,61589
1,196,61536
1,197,61563
1,198,61582
1,199,61565
1,200,61548
1,201,61581
1,202,61611
1,203,61566
1,204,61554
1,205,61568
1,206,61516
1,207,61582
1,208,61516
1,209,61585
1,210,61567
1,211,61601
1,212,61568
1,213,61551
1,214,61575
1,215,61608
1,216,61586
1,217,61573
1,218,61511
1,219,61563
1,220,61570
1,221,61576
1,222,61529
1,223,61578
1,224,61582
1,225,61585
1,226,61590
1,227,61605
1,228,61563
1,229,61599
1,230,61552
1,231,61576
1,232,61587
1,233,61557
1,234,61594
1,235,61574
1,236,61577
1,237,61594
1,238,61553
1,239,61579
1,240,61534
1,241,61592
1,242,61582
1,243,61566
1,244,61626
1,245,61532
1,246,61566
1,247,61559
1,248,61592
1,249,61555
1,250,61559
1,251,61600
1,252,61554
1,253,61525
1,254,61593
1,255,61572
1,256,61592
1,257,61567
1,258,61584
1,259,61620
1,260,61583
1,261,61574
1,262,61539
1,263,61563
1,264,61605
1,265,61560
1,266,61562
1,267,61545
1,268,61578
1,269,61587
1,270,61557
1,271,61572
1,272,61524
1,273,61580
1,274,61606
1,275,61544
1,276,61549
1,277,61549
1,278,61618
1,279,61610
1,280,61548
1,281,61534
1,282,61576
1,283,61595
1,284,61604
1,285,61551
1,286,61580
1,287,61577
1,288,61604
1,289,61577
1,290,61550
1,291,61548
1,292,61576
1,293,61555
1,294,61601
1,295,61578
1,296,61587
1,297,61580
1,298,61582
1,299,61556
1,300,61589
1,301,61587
1,302,61565
1,303,61588
1,304,61549
1,305,61617
1,306,61585
1,307,61547
1,308,61585
1,309,61568
1,310,61567
1,311,61548
1,312,61551
1,313,61530
1,314,61562
1,315,61581
1,316,61550
1,317,61579
1,318,61581
1,319,61525
1,320,61569
1,321,61533
1,322,61576
1,323,61589
1,324,61549
1,325,61574
1,326,61549
1,327,61575
1,328,61571
1,329,61566
1,330,61559
1,331,61560
1,332,61599
1,333,61569
1,334,61558
1,335,61594
1,336,61536
1,337,61585
1,338,61583
1,339,61582
1,340,61624
1,341,61577
1,342,61625
1,343,61573
1,344,61590
1,345,61600
1,346,61563
1,347,61600
1,348,61608
1,349,61587
1,350,61523
1,351,61600
1,352,61584
1,353,61550
1,354,61582
1,355,61566
1,356,61573
1,357,61598
1,358,61527
1,359,61607
1,360,61572
1,361,61548
1,362,61595
1,363,61584
1,364,61578
1,365,61559
1,366,61551
1,367,61578
1,368,61587
1,369,61588
1,370,61543
1,371,61641
1,372,61584
1,373,61526
1,374,61592
1,375,61565
1,376,61592
1,377,61560
1,378,61564
1,379,61584
1,380,61539
1,381,61592
1,382,61537
1,383,61532
1,384,61559
1,385,61558
1,386,61557
1,387,61545
1,388,61552
1,389,61588
1,390,61549
1,391,61546
1,392,61511
1,393,61565
1,394,61579
1,395,61588
1,396,61598
1,397,61581
1,398,61536
1,399,61536
1,400,61559
1,401,61649
1,402,61531
1,403,61587
1,404,61571
1,405,61577
1,406,61589
1,407,61554
1,408,61567
1,409,61560
1,410,61545
1,411,61599
1,412,61535
1,413,61573
1,414,61553
1,415,61585
1,416,61582
1,417,61570
1,418,61567
1,419,61549
1,420,61563
1,421,61536
1,422,61582
1,423,61574
1,424,61560
1,425,61566
1,426,61576
1,427,61567
1,428,61608
1,429,61562
1,430,61606
1,431,61568
1,432,61602
1,433,61574
1,434,61553
1,435,61596
1,436,61533
1,437,61508
1,438,61516
1,439,61546
1,440,61586
1,441,61544
1,442,61568
1,443,61561
1,444,61540
1,445,61564
1,446,61556
1,447,61581
1,448,61588
1,449,61537
1,450,61591
1,451,61589
1,452,61591
1,453,61600
1,454,61521
1,455,61576
1,456,61563
1,457,61607
1,458,61631
1,459,61579
1,460,61590
1,461,61543
1,462,61568
1,463,61564
1,464,61527
1,465,61595
1,466,61568
1,467,61586
1,468,61566
1,469,61566
1,470,61581
1,471,61537
1,472,61625
1,473,61560
1,474,61531
1,475,61565
1,476,61551
1,477,61618
1,478,61563
1,479,61595
1,480,61567
1,481,61581
1,482,61564
1,483,61568
1,484,61596
1,485,61575
1,486,61564
1,487,61577
1,488,61561
1,489,61594
1,490,61565
1,491,61532
1,492,61533
1,493,61590
1,494,61598
1,495,61598
1,496,61557
1,497,61560
1,498,61572
1,499,61589
1,500,61532
1,501,61601
1,502,61588
1,503,61578
1,504,61616
1,505,61581
1,506,61577
1,507,61593
1,508,61539
1,509,61604
1,510,61550
1,511,61580
1,512,61570
1,513,61541
1,514,61583
1,515,61546
1,516,61569
1,517,61545
1,518,61564
1,519,61573
1,520,61544
1,521,61588
1,522,61563
1,523,61533
1,524,61587
1,525,61565
1,526,61588
