682.563	2156277
682.481	2156231
682.399	2155183
682.317	2155354
682.235	2155677
682.153	2154444
682.072	2153754
681.990	2153923
681.908	2153266
681.826	2152501
681.744	2152437
681.662	2151249
681.580	2151524
681.498	2150772
681.417	2151021
681.335	2150331
681.253	2150544
681.171	2149912
681.089	2149321
681.007	2148846
680.925	2149093
680.844	2146740
680.762	2147475
680.680	2147652
680.598	2147884
680.516	2145953
680.434	2145783
680.352	2146071
680.271	2145288
680.189	2143745
680.107	2143784
680.025	2142779
679.943	2142609
679.861	2141609
679.779	2141795
679.697	2141291
679.616	2140085
679.534	2139283
679.452	2139143
679.370	2138590
679.288	2138971
679.206	2139714
679.124	2138336
679.043	2137751
678.961	2137737
678.879	2137496
678.797	2136078
678.715	2136091
678.633	2136365
678.551	2134970
678.469	2134285
678.388	2133674
678.306	2132957
678.224	2132591
678.142	2132531
678.060	2131210
677.978	2130594
677.896	2130150
677.815	2129527
677.733	2128652
677.651	2128428
677.569	2127837
677.487	2127404
677.405	2125722
677.323	2126258
677.242	2126156
677.160	2125484
677.078	2124208
676.996	2125115
676.914	2124921
676.832	2122343
676.750	2121953
676.668	2121138
676.587	2120748
676.505	2119784
676.423	2118413
676.341	2117255
676.259	2116653
676.177	2114933
676.095	2114470
676.014	2113698
675.932	2112140
675.850	2113211
675.768	2111685
675.686	2111461
675.604	2110467
675.522	2110254
675.440	2109504
675.359	2108762
675.277	2107147
675.195	2107918
675.113	2107663
675.031	2107389
674.949	2105038
674.867	2104692
674.786	2103546
674.704	2103018
674.622	2101783
674.540	2099889
674.458	2098850
674.376	2098669
674.294	2098115
674.213	2097817
674.131	2096377
674.049	2095921
673.967	2094213
673.885	2093472
673.803	2091743
673.721	2091715
673.639	2091485
673.558	2090748
673.476	2089527
673.394	2087053
673.312	2085973
673.230	2085475
673.148	2084069
673.066	2083021
672.985	2083446
672.903	2082613
672.821	2082463
672.739	2080936
672.657	2080448
672.575	2077725
672.493	2076357
672.411	2074825
672.330	2074748
672.248	2074081
672.166	2073239
672.084	2072078
672.002	2071298
671.920	2069547
671.838	2068320
671.757	2067790
671.675	2067869
671.593	2066356
671.511	2064647
671.429	2063966
671.347	2061824
671.265	2060688
671.184	2060067
671.102	2059558
671.020	2059568
670.938	2058072
670.856	2056975
670.774	2056350
670.692	2055206
670.610	2054478
670.529	2053833
670.447	2052125
670.365	2051550
670.283	2050715
670.201	2049429
670.119	2048005
670.037	2047239
669.956	2045965
669.874	2044415
669.792	2044051
669.710	2042999
669.628	2040941
669.546	2040343
669.464	2039336
669.383	2038430
669.301	2035862
669.219	2035801
669.137	2034247
669.055	2032689
668.973	2031743
668.891	2031107
668.809	2030545
668.728	2029824
668.646	2028568
668.564	2029348
668.482	2026367
668.400	2026229
668.318	2025278
668.236	2023764
668.155	2022932
668.073	2020930
667.991	2019864
667.909	2019964
667.827	2017420
667.745	2017191
667.663	2016494
667.581	2015700
667.500	2014952
667.418	2015894
667.336	2013893
667.254	2013787
667.172	2013335
667.090	2011628
667.008	2011089
666.927	2008000
666.845	2005080
666.763	2003937
666.681	2003110
666.599	2000358
666.517	1999533
666.435	1997645
666.354	1995591
666.272	1995514
666.190	1993511
666.108	1992525
666.026	1991678
665.944	1989572
665.862	1987950
665.780	1986754
665.699	1985326
665.617	1984082
665.535	1982029
665.453	1981074
665.371	1979577
665.289	1978050
665.207	1976158
665.126	1974575
665.044	1974174
664.962	1972217
664.880	1969914
664.798	1969194
664.716	1967867
664.634	1967017
664.552	1966407
664.471	1965243
664.389	1963319
664.307	1962566
664.225	1961672
664.143	1959687
664.061	1957522
663.979	1957277
663.898	1955253
663.816	1953765
663.734	1952659
663.652	1951443
663.570	1950156
663.488	1948600
663.406	1947572
663.325	1945657
663.243	1945081
663.161	1943528
663.079	1941266
662.997	1940634
662.915	1938523
662.833	1937121
662.751	1935635
662.670	1934304
662.588	1934417
662.506	1931369
662.424	1931224
662.342	1929178
662.260	1929403
662.178	1926277
662.097	1924846
662.015	1923854
661.933	1923128
661.851	1921181
661.769	1920281
661.687	1917934
661.605	1916817
661.523	1914313
661.442	1914476
661.360	1911170
661.278	1909637
661.196	1908848
661.114	1906741
661.032	1904682
660.950	1903451
660.869	1902391
660.787	1900343
660.705	1899751
660.623	1897517
660.541	1896464
660.459	1896081
660.377	1895131
660.296	1893147
660.214	1891646
660.132	1890369
660.050	1888993
659.968	1886756
659.886	1885921
659.804	1884168
659.722	1882519
659.641	1881508
659.559	1879852
659.477	1877925
659.395	1877240
659.313	1875235
659.231	1872792
659.149	1871050
659.068	1869453
658.986	1868873
658.904	1867200
