718.01	63303
717.928	63293
717.846	63285
717.765	63330
717.683	63325
717.601	63277
717.519	63297
717.437	63287
717.355	63331
717.273	63307
717.191	63315
717.11	63257
717.028	63295
716.946	63345
716.864	63364
716.782	63319
716.7	63324
716.618	63292
716.537	63305
716.455	63275
716.373	63310
716.291	63278
716.209	63274
716.127	63373
716.045	63274
715.964	63292
715.882	63295
715.8	63301
715.718	63324
715.636	63314
715.554	63314
715.472	63326
715.39	63313
715.309	63323
715.227	63343
715.145	63434
715.063	63326
714.981	63356
714.899	63379
714.817	63367
714.736	63359
714.654	63324
714.572	63367
714.49	63478
714.408	63413
714.326	63326
714.244	63402
714.162	63376
714.081	63330
713.999	63368
713.917	63370
713.835	63351
713.753	63376
713.671	63357
713.589	63399
713.508	63332
713.426	63385
713.344	63313
713.262	63356
713.18	63312
713.098	63299
713.016	63274
712.935	63322
712.853	63340
712.771	63309
712.689	63292
712.607	63299
712.525	63321
712.443	63307
712.361	63312
712.28	63357
712.198	63286
712.116	63336
712.034	63323
711.952	63305
711.87	63320
711.788	63314
711.707	63324
711.625	63274
711.543	63343
711.461	63306
711.379	63347
711.297	63309
711.215	63319
711.133	63352
711.052	63320
710.97	63409
710.888	63307
710.806	63321
710.724	63346
710.642	63367
710.56	63391
710.479	63394
710.397	63384
710.315	63405
710.233	63414
710.151	63397
710.069	63400
709.987	63373
709.906	63333
709.824	63386
709.742	63341
709.66	63339
709.578	63324
709.496	63406
709.414	63328
709.332	63323
709.251	63339
709.169	63333
709.087	63346
709.005	63303
708.923	63292
708.841	63328
708.759	63330
708.678	63264
708.596	63348
708.514	63321
708.432	63335
708.35	63331
708.268	63319
708.186	63321
708.104	63434
708.023	63339
707.941	63351
707.859	63325
707.777	63368
707.695	63339
707.613	63350
707.531	63368
707.45	63361
707.368	63354
707.286	63337
707.204	63304
707.122	63320
707.04	63327
706.958	63291
706.877	63307
706.795	63319
706.713	63298
706.631	63305
706.549	63286
706.467	63354
706.385	63317
706.303	63298
706.222	63286
706.14	63290
706.058	63305
705.976	63281
705.894	63316
705.812	63308
705.73	63260
705.649	63287
705.567	63328
705.485	63266
705.403	63260
705.321	63271
705.239	63306
705.157	63317
705.076	63283
704.994	63281
704.912	63290
704.83	63310
704.748	63326
704.666	63315
704.584	63277
704.502	63292
704.421	63298
704.339	63279
704.257	63280
704.175	63310
704.093	63264
704.011	63280
703.929	63243
703.848	63246
703.766	63324
703.684	63296
703.602	63406
703.52	63397
703.438	63716
703.356	63421
703.274	63371
703.193	63401
703.111	63295
703.029	63403
702.947	63260
702.865	63262
702.783	63296
702.701	63265
702.62	63257
702.538	63291
702.456	63249
702.374	63276
702.292	63264
702.21	63247
702.128	63327
702.047	63326
701.965	63259
701.883	63284
701.801	63285
701.719	63269
701.637	63253
701.555	63280
701.473	63276
701.392	63280
701.31	63243
701.228	63276
701.146	63237
701.064	63283
700.982	63249
700.9	63244
700.819	63255
700.737	63295
700.655	63244
700.573	63221
700.491	63249
700.409	63265
700.327	63206
700.245	63237
700.164	63254
700.082	63285
700	63280
699.918	63219
699.836	63265
699.754	63223
699.672	63237
699.591	63257
699.509	63282
699.427	63293
699.345	63200
699.263	63285
699.181	63268
699.099	63238
699.018	63257
698.936	63215
698.854	63265
698.772	63269
698.69	63237
698.608	63233
698.526	63259
698.444	63251
698.363	63253
698.281	63244
698.199	63246
698.117	63216
698.035	63243
697.953	63275
697.871	63266
697.79	63201
697.708	63233
697.626	63262
697.544	63266
697.462	63235
697.38	63240
697.298	63269
697.216	63228
697.135	63247
697.053	63227
696.971	63250
696.889	63249
696.807	63262
696.725	63223
696.643	63259
696.562	63249
696.48	63260
696.398	63201
696.316	63191
696.234	63246
696.152	63237
696.07	63350
695.989	63283
695.907	63231
695.825	63255
695.743	63235
695.661	63257
695.579	63241
695.497	63268
695.415	63193
695.334	63249
695.252	63247
695.17	63213
695.088	63226
695.006	63247
694.924	63272
694.842	63205
694.761	63184
694.679	63320
694.597	63190
694.515	63237
694.433	63217
694.351	63210
694.269	63228
694.188	63208
694.106	63216
694.024	63245
693.942	63193
693.86	63239
693.778	63248
693.696	63194
693.614	63204
693.533	63215
693.451	63213
693.369	63168
693.287	63309
693.205	63218
693.123	63217
693.041	63192
692.96	63226
692.878	63207
692.796	63209
692.714	63223
692.632	63257
692.55	63241
692.468	63226
692.386	63231
692.305	63238
692.223	63239
692.141	63236
692.059	63257
691.977	63221
691.895	63228
691.813	63238
691.732	63228
691.65	63192
691.568	63269
691.486	63206
691.404	63237
691.322	63192
691.24	63217
691.159	63185
691.077	63204
690.995	63172
690.913	63201
690.831	63160
690.749	63175
690.667	63203
690.585	63232
690.504	63245
690.422	63229
690.34	63192
690.258	63192
690.176	63167
690.094	63227
690.012	63211
689.931	63170
689.849	63175
689.767	63196
689.685	63184
689.603	63215
689.521	63172
689.439	63178
689.357	63152
689.276	63169
689.194	63191
689.112	63252
689.03	63217
688.948	63158
688.866	63211
688.784	63174
688.703	63202
688.621	63140
688.539	63178
688.457	63174
688.375	63193
688.293	63161
688.211	63200
688.13	63220
688.048	63170
687.966	63180
687.884	63140
687.802	63188
687.72	63158
687.638	63151
687.556	63167
687.475	63187
687.393	63172
687.311	63159
687.229	63172
687.147	63196
687.065	63184
686.983	63160
686.902	63158
686.82	63202
686.738	63186
686.656	63157
686.574	63196
686.492	63171
686.41	63164
686.328	63199
686.247	63217
686.165	63165
686.083	63138
686.001	63138
685.919	63250
685.837	63182
685.755	63191
685.674	63141
685.592	63161
685.51	63182
685.428	63153
685.346	63156
685.264	63151
685.182	63163
685.101	63130
685.019	63160
684.937	63105
684.855	63174
684.773	63165
684.691	63128
684.609	63161
684.527	63177
684.446	63137
684.364	63112
684.282	63116
684.2	63197
684.118	63151
684.036	63160
683.954	63163
683.873	63112
683.791	63156
683.709	63160
683.627	63128
683.545	63150
683.463	63067
683.381	63171
683.3	63152
683.218	63108
683.136	63088
683.054	63115
682.972	63096
682.89	63134
682.808	63159
682.726	63152
682.645	63119
682.563	63143
682.481	63145
682.399	63131
682.317	63120
682.235	63096
682.153	63124
682.072	63136
681.99	63153
681.908	63135
681.826	63100
681.744	63118
681.662	63090
681.58	63083
681.498	63139
681.417	63129
681.335	63114
681.253	63120
681.171	63100
681.089	63103
681.007	63085
680.925	63133
680.844	63104
680.762	63118
680.68	63099
680.598	63752
680.516	63118
680.434	63158
680.352	63118
680.271	63099
680.189	63104
680.107	63102
680.025	63110
679.943	63157
679.861	63100
679.779	63137
679.697	63176
679.616	63088
679.534	63100
679.452	63089
679.37	63096
679.288	63126
679.206	63099
679.124	63127
679.043	63139
678.961	63149
678.879	63068
678.797	63116
678.715	63111
678.633	63106
678.551	63134
678.469	63075
678.388	63108
678.306	63121
678.224	63066
678.142	63099
678.06	63079
677.978	63083
677.896	63066
677.815	63054
677.733	63077
677.651	63120
677.569	63089
677.487	63144
677.405	63101
677.323	63079
677.242	63085
677.16	63093
677.078	63086
676.996	63083
676.914	63088
676.832	63061
676.75	63072
676.668	63087
676.587	63155
676.505	63172
676.423	63179
676.341	63181
676.259	63186
676.177	63069
676.095	63113
676.014	63064
675.932	63092
675.85	63048
675.768	63058
675.686	63037
675.604	63079
675.522	63088
675.44	63086
675.359	63101
675.277	63060
675.195	63058
675.113	63075
675.031	63082
674.949	63068
674.867	63057
674.786	63088
674.704	63058
674.622	63065
674.54	63059
674.458	63039
674.376	62999
674.294	63037
674.213	63030
674.131	63102
674.049	63034
673.967	63070
673.885	63055
673.803	63077
673.721	63047
673.639	63053
673.558	63044
673.476	63053
673.394	63012
673.312	63063
673.23	63034
673.148	63009
673.066	63056
672.985	63077
672.903	63082
672.821	63046
672.739	63045
672.657	63056
672.575	62988
672.493	63061
672.411	63050
672.33	63050
672.248	63024
672.166	63044
672.084	63084
672.002	63075
671.92	63085
671.838	63033
671.757	63046
671.675	63045
671.593	63070
671.511	63045
671.429	63017
671.347	63024
671.265	63098
671.184	63015
671.102	63009
671.02	63038
670.938	63040
670.856	63084
670.774	63012
670.692	63038
670.61	63053
670.529	63069
670.447	63059
670.365	63054
670.283	63071
670.201	62998
670.119	63041
670.037	63046
669.956	63057
669.874	63029
669.792	63008
669.71	63071
669.628	62982
669.546	63055
669.464	63036
669.383	63019
669.301	63013
669.219	63041
669.137	63051
669.055	63021
668.973	63130
668.891	63044
668.809	63034
668.728	63071
668.646	63047
668.564	63021
668.482	63028
668.4	63028
668.318	62998
668.236	62985
668.155	63019
668.073	63036
667.991	63001
667.909	63026
667.827	63014
667.745	62996
667.663	63043
667.581	63186
667.5	63050
667.418	63021
667.336	63023
667.254	63005
667.172	63087
667.09	62997
667.008	63023
666.927	63051
666.845	63023
666.763	63027
666.681	62995
666.599	62989
666.517	62997
666.435	63140
666.354	63021
666.272	63009
666.19	63026
666.108	63002
666.026	63034
665.944	63046
665.862	62993
665.78	63011
665.699	62993
665.617	63051
665.535	62982
665.453	63064
665.371	63058
665.289	63077
665.207	62976
665.126	63031
665.044	62989
664.962	62992
664.88	63004
664.798	63017
664.716	63035
664.634	63025
664.552	63000
664.471	63019
664.389	63012
664.307	63027
664.225	63035
664.143	63035
664.061	63060
663.979	63026
663.898	63041
663.816	62972
663.734	63015
663.652	63005
663.57	62974
663.488	62966
663.406	63101
663.325	63046
663.243	63008
663.161	62986
663.079	63009
662.997	63000
662.915	63016
662.833	62991
662.751	62984
662.67	63025
662.588	63083
662.506	63007
662.424	63032
662.342	62980
662.26	62988
662.178	63007
662.097	63049
662.015	63004
661.933	63001
661.851	63003
661.769	63034
661.687	63028
661.605	62997
661.523	62977
661.442	62998
661.36	63011
661.278	62954
661.196	62959
661.114	62977
661.032	62982
660.95	63030
660.869	63015
660.787	62956
660.705	63001
660.623	62981
660.541	63003
660.459	62996
660.377	63031
660.296	62987
660.214	63018
660.132	63010
660.05	62997
659.968	63034
659.886	62988
659.804	62999
659.722	62968
659.641	62957
659.559	63059
659.477	62995
659.395	63020
659.313	63029
659.231	63007
659.149	63000
659.068	62969
658.986	62988
658.904	63011
658.822	63018
658.74	63004
658.658	63000
658.576	63026
658.495	63017
658.413	63003
658.331	62958
658.249	63107
658.167	63006
658.085	63059
658.003	63005
657.921	62999
657.84	63026
657.758	62998
657.676	63030
657.594	63012
657.512	62978
657.43	62971
657.348	63014
657.267	63026
657.185	63018
657.103	63006
657.021	62950
656.939	62990
656.857	62979
656.775	62963
656.693	62972
656.612	63028
656.53	62970
656.448	63025
656.366	63036
656.284	62982
656.202	63043
656.12	62959
656.039	62983
655.957	62976
655.875	62988
655.793	62940
655.711	62982
655.629	63008
655.547	62977
655.466	63024
655.384	62953
655.302	62989
655.22	63011
655.138	63006
655.056	62976
654.974	62990
654.892	63001
654.811	62989
654.729	62977
654.647	63026
654.565	62970
654.483	63009
654.401	62981
654.319	62978
654.238	62995
654.156	62988
654.074	63000
653.992	62987
653.91	63026
653.828	62976
653.746	63017
653.664	62986
653.583	62974
653.501	63006
653.419	62988
653.337	63003
653.255	62965
653.173	62978
653.091	62983
653.01	62963
652.928	63012
652.846	62974
652.764	63095
652.682	62972
652.6	62941
652.518	62971
652.437	62972
652.355	62946
652.273	62991
652.191	63049
652.109	63047
652.027	62963
651.945	63009
651.863	63015
651.782	62989
651.7	62966
651.618	63002
651.536	63046
651.454	62987
651.372	63010
651.29	62954
651.209	62950
651.127	62994
651.045	62962
650.963	62973
650.881	62994
650.799	62994
650.717	63005
650.635	62983
650.554	63086
650.472	63006
650.39	63002
650.308	62976
650.226	63011
650.144	62963
650.062	62984
649.981	62969
649.899	62983
649.817	63083
649.735	62965
649.653	62966
649.571	63008
649.489	62980
649.408	62976
649.326	62959
649.244	63056
649.162	63014
649.08	62942
648.998	62979
648.916	62957
648.834	62953
648.753	63008
648.671	62968
648.589	63030
648.507	62993
648.425	62946
648.343	62983
648.261	62974
648.18	62970
648.098	63063
648.016	63036
647.934	63007
647.852	62984
647.77	62969
647.688	62950
647.607	62974
647.525	63006
647.443	62975
647.361	62979
647.279	62958
647.197	62973
647.115	62972
647.033	62983
646.952	62998
646.87	62993
646.788	62968
646.706	62970
646.624	62963
646.542	62966
646.46	62975
646.379	62954
646.297	62953
646.215	62995
646.133	62955
646.051	62988
645.969	63006
645.887	62981
645.805	62999
645.724	62988
645.642	62957
645.56	62971
645.478	62968
645.396	63001
645.314	63005
645.232	62979
645.151	62955
645.069	62985
644.987	62981
644.905	62975
644.823	62992
644.741	62992
644.659	62981
644.578	63048
644.496	62954
644.414	62951
644.332	63024
644.25	63015
644.168	62963
644.086	62940
644.004	62964
643.923	62919
643.841	62974
643.759	62954
643.677	62950
643.595	63012
643.513	62960
643.431	62981
643.35	62949
643.268	62967
643.186	63068
643.104	63009
643.022	62960
642.94	62984
642.858	62973
642.776	62945
642.695	62946
642.613	62944
642.531	62964
642.449	62974
642.367	62976
642.285	62930
642.203	62918
642.122	62967
642.04	63007
641.958	62937
641.876	62994
641.794	62997
641.712	62975
641.63	62953
641.549	62974
641.467	62908
641.385	62984
641.303	63002
641.221	62940
641.139	62949
641.057	62956
640.975	62940
640.894	62927
640.812	62940
640.73	62960
640.648	62957
640.566	62903
640.484	63011
640.402	62932
640.321	62946
640.239	62922
640.157	62942
640.075	62952
639.993	62920
639.911	62934
639.829	62960
639.747	62958
639.666	62930
639.584	62955
639.502	62982
639.42	62930
639.338	62968
639.256	62979
639.174	62928
639.093	62963
639.011	62949
638.929	62927
638.847	63000
638.765	62960
638.683	62940
638.601	62972
638.52	62964
638.438	62988
638.356	62986
638.274	62938
638.192	62928
638.11	62954
638.028	62941
637.946	62913
637.865	62958
637.783	62911
637.701	62932
637.619	62933
637.537	62942
637.455	62977
637.373	62898
637.292	62913
637.21	62933
637.128	62938
637.046	62929
636.964	62916
636.882	62935
636.8	62892
636.719	62945
636.637	62911
636.555	62950
636.473	62931
636.391	62953
636.309	62932
636.227	62929
636.145	62938
636.064	62913
635.982	62906
635.9	62942
635.818	63075
635.736	62924
635.654	62885
635.572	62966
635.491	62930
635.409	62948
635.327	62938
635.245	62924
635.163	62933
635.081	62912
634.999	62926
634.917	62933
634.836	62921
634.754	62908
634.672	62928
634.59	62929
634.508	62915
634.426	62960
634.344	62894
634.263	62894
634.181	62955
634.099	62908
634.017	62940
633.935	62952
633.853	62949
633.771	62953
633.69	62911
633.608	62923
633.526	62902
633.444	62932
633.362	62933
633.28	62918
633.198	62983
633.116	62944
633.035	62907
632.953	62949
632.871	62931
632.789	62983
632.707	62956
632.625	62948
632.543	62896
632.462	62934
632.38	62944
632.298	62915
632.216	62949
632.134	62924
632.052	62957
631.97	62933
631.888	62877
631.807	62887
631.725	62926
631.643	62929
631.561	62949
631.479	62928
631.397	62917
631.315	62940
631.234	62871
631.152	62970
631.07	62952
630.988	62993
630.906	63162
630.824	62970
630.742	62934
630.661	62934
630.579	62913
630.497	62912
630.415	62934
630.333	63002
630.251	63073
630.169	63159
630.087	63165
630.006	63190
629.924	63159
629.842	63031
629.76	62959
629.678	62931
629.596	63021
629.514	62925
629.433	62947
629.351	62941
629.269	62963
629.187	62949
629.105	62920
629.023	62904
628.941	62909
628.859	62979
628.778	62933
628.696	62978
628.614	62939
628.532	62959
628.45	63079
628.368	62982
628.286	62927
628.205	62929
628.123	62918
628.041	62940
627.959	62933
627.877	62976
627.795	62947
627.713	62911
627.632	62928
627.55	62966
627.468	62934
627.386	62937
627.304	62946
627.222	62921
627.14	62976
627.058	62940
626.977	63016
626.895	62913
626.813	62986
626.731	62964
626.649	62952
626.567	62915
626.485	62946
626.404	62942
626.322	63015
626.24	62957
626.158	62925
626.076	62966
625.994	62947
625.912	62938
625.831	62943
625.749	62877
625.667	62920
625.585	62958
625.503	62933
625.421	62969
625.339	62920
625.257	62892
625.176	62824
625.094	62856
625.012	62800
624.93	63087
